,feat_0,feat_1,feat_2,feat_3,feat_4,Sensitive,Label
86,14.906793199515644,12.391552236814922,11.305595439361625,8.66545602811862,12.608710861033927,0.0,0.0
87,14.883021047421394,11.896595003703675,10.978121153118172,8.28790125076196,12.774356322510297,0.0,0.0
88,14.42146708759734,11.5554904548728,11.1685392423892,8.429556964480533,12.844398867031734,0.0,0.0
89,14.885075467214014,12.151133682448053,11.061495001627545,8.462518761932582,13.142124058195426,1.0,0.0
90,14.339235153115618,12.266689715755538,11.351909840817024,8.266349865567388,13.239007387998695,0.0,0.0
91,13.644151180651482,11.504747997081735,10.68489151796823,8.575182221064734,13.013708128719308,1.0,0.0
92,13.937593962747869,12.509481288135097,11.220861927207178,8.37998800479724,13.12320628008641,0.0,0.0
93,14.891105031415233,11.821390717749425,10.986786101822553,8.556101078940792,12.581322821748476,1.0,0.0
94,14.73211892111983,12.540465795638074,11.156705115343787,8.482125218923924,12.457736286010853,0.0,0.0
95,13.676783340761228,12.572842646437316,11.057492595747481,8.56423401387746,13.098398046437715,1.0,0.0
96,13.551446533313138,12.19341622583934,10.68220308428149,8.171710479040742,12.88477636136599,1.0,0.0
97,14.118145784926288,12.240865138675282,10.344343962184734,7.804199110419322,12.73213435950247,0.0,0.0
98,14.585874658259982,12.327718736213432,11.249656484626597,8.063394575239904,12.605644157901187,1.0,0.0
99,14.150161493770968,11.898846549142737,10.480825146895745,8.453395913629794,12.605561285052977,0.0,0.0
100,14.26084181269222,11.872415324115067,10.88881385999964,7.913732495051841,13.179339140216884,0.0,0.0
101,14.434033274578391,11.515446411897583,10.537760095492972,8.932661685864938,13.214809547578504,1.0,0.0
102,14.262792335918748,12.08722471511676,11.194073387277662,7.887530505741538,13.527597846043479,0.0,0.0
103,13.901966350906086,11.884428672010243,11.187899740943815,8.331642073580944,12.63735678709528,0.0,0.0
104,14.1098606431623,12.13267235236108,10.96997536579784,8.843840311565124,13.646321104607587,1.0,0.0
105,13.710273969747934,12.612449027653076,10.722016805821887,8.614711138120612,12.851651106642844,1.0,0.0
106,13.932765627722999,11.899103535324985,11.21863953475826,8.880185733012999,13.19624561818047,0.0,0.0
107,13.907924298528657,11.351427610959995,11.238525289160304,8.142042900167091,13.006976697632918,0.0,0.0
108,14.105794375762793,12.12781382950067,11.099380693720327,8.96411364409269,13.01721481884946,1.0,0.0
109,14.705799580853755,12.128277676267816,11.019663964761095,7.896356840569419,12.92769425321644,0.0,0.0
110,14.350447762878208,11.68383423404621,11.215935843028266,9.054947786961481,13.301932739376234,0.0,0.0
111,14.220167688707248,12.79159853902228,10.905449814643996,8.437435079028797,12.63613771665689,1.0,0.0
112,14.49065483590993,12.272869389831335,10.651763943480338,8.507424762773459,12.391062646267454,0.0,0.0
113,13.698221097508503,12.093160700188102,10.911753266624684,8.487901515941173,13.197487105044681,0.0,0.0
114,14.733853121587234,11.98186894766283,11.194236709218156,8.004168255854275,13.239647984219062,1.0,0.0
115,14.289769075294878,12.469326646558308,10.544056987699632,8.608088994932805,12.645838642778886,1.0,0.0
116,13.867834748142016,11.693537823521083,11.175721326604995,8.437298731566553,12.778172839314424,0.0,0.0
117,14.60258313139127,12.13261477466111,10.876732526851736,8.017766024421375,12.13503289062413,1.0,0.0
118,14.123008552125928,11.453626508348963,11.218700750013443,8.48951276127166,12.442742756360307,1.0,0.0
119,14.158415235898865,11.543490501334409,10.658383041404589,8.485084416744533,13.036995383035459,1.0,0.0
120,14.613466552810024,11.80280788834585,10.520236094084003,8.307806463700006,12.699107624435753,0.0,0.0
121,14.997401283627658,12.418693095235605,11.225886188163946,8.549992121521246,12.492299934588024,0.0,0.0
122,14.812137774825297,12.191356415912816,11.138863149655233,8.635197895352533,12.942643884343509,1.0,0.0
123,14.811523412448807,11.623966775232438,11.002348000818527,8.523751618903908,13.122600740877212,1.0,0.0
124,14.143723327845581,12.12989501901649,10.158796501639245,8.47596195056168,12.555684285871793,0.0,0.0
125,14.519023033255367,11.54800212686111,10.569344424731927,8.733765151788084,12.546552780467207,1.0,0.0
126,13.890213192440982,12.092956757381994,10.632749634740216,8.443334027787504,12.788560473714604,0.0,0.0
127,14.94483382744165,11.866096009284549,10.945341554527582,8.290456754075546,13.133210727755266,1.0,0.0
128,14.311151115942504,11.94267000661629,10.969985910578234,8.69501634734617,12.894827860811171,0.0,0.0
129,13.544785020935741,12.221617880545844,11.149897635612358,8.837550165125247,12.584740542687504,1.0,0.0
130,14.378818757694972,11.580076434535561,10.46846518330208,8.366900670193722,13.050115835420808,1.0,0.0
131,14.280151432248093,11.799359352982979,10.579903423565858,8.51734478096264,13.22632510010891,1.0,0.0
132,14.085575351684511,12.29401613278137,11.127729861127921,8.68064809129003,12.650797864396841,1.0,0.0
133,14.714316368926106,11.559283622130442,10.593594042168498,9.042911946552415,13.134991089571875,0.0,0.0
134,14.750279596275496,11.993530686279147,11.176503193952977,8.474683112373356,13.382037327868556,0.0,0.0
135,14.472325977699203,11.654984619176961,11.085297977141582,7.994577604056273,12.826682119092045,1.0,0.0
136,13.832905169206454,11.521392751452588,10.715076407143323,8.358166751481692,12.834139182667375,0.0,0.0
137,14.231878137998908,12.702703736353499,10.705999243975151,8.094077482168805,13.326979506856734,0.0,0.0
138,13.970016544401899,11.839768500376536,11.195010344672625,7.973016511574332,13.020066416933037,0.0,0.0
139,14.526813741641561,12.308014845683374,11.046199234042282,8.484572589897734,13.496084638622769,0.0,0.0
140,14.227895006226104,11.687661549244131,10.379882196342171,8.914058666806474,13.001307534810817,0.0,0.0
141,14.609471090405938,11.813873408550432,11.16309447795706,8.21865819200763,12.985586017544467,0.0,0.0
142,14.220625199384866,11.754230366877652,11.25304395109343,7.8242425495712125,13.227671163545024,0.0,0.0
143,13.674803423802388,12.039140141988069,10.98172765384073,8.37491193273851,12.742674628636802,0.0,0.0
144,14.754024836761072,12.105508315802378,11.086262181743765,8.113013071071906,13.33801911745978,1.0,0.0
145,14.285626969866051,12.557596266604666,11.492982150721312,8.65915749042694,13.311118055091047,0.0,0.0
146,13.952167599945621,11.603683462738898,10.707477700276556,8.144631500208112,12.892356589651635,1.0,0.0
147,14.459761857535694,11.578722426147003,10.838893959016366,7.938790439338,12.762636560664221,0.0,0.0
148,14.881863995867686,11.671720722234204,11.027995233200265,8.48562305319749,13.261702838396547,0.0,0.0
149,14.245190135481112,12.37506270377117,10.612459703499589,8.382670966746728,12.513180962160252,1.0,0.0
150,14.477177255809687,11.839880523877135,11.51176904267689,8.604548783043894,12.753229607471612,1.0,0.0
151,14.926514677397419,11.53500554833085,10.708173613669226,8.429926541690449,13.36505350471342,0.0,0.0
152,13.735946851218946,11.747303679481865,10.637080580060127,8.385356387165318,13.143374661181582,0.0,0.0
153,14.451096583879316,11.802111953537274,10.668628416443159,8.263359616066662,13.339352079975122,1.0,0.0
154,14.14601442763212,12.069002652368502,11.403983812158568,8.373732510104281,13.536966372238611,1.0,0.0
155,14.4869727185564,11.910283137558668,11.481849518092142,8.641297314503255,12.901864028000809,1.0,0.0
156,14.337474810644457,11.881160879685336,10.468786380118377,8.151850287119599,12.546525770989122,0.0,0.0
157,14.523583640094786,12.78250435009193,11.138143614676721,8.683598947268088,12.792005360619179,1.0,0.0
158,14.556374160829918,12.008617520919673,10.691003026661917,8.552780258485436,12.202166687927548,1.0,0.0
159,15.00676641285865,12.407918072860307,10.920721535955542,8.314442111663169,13.291924297771033,0.0,0.0
160,14.524713130501196,12.81021038937631,10.934037108452827,8.124568392995105,13.070093195087935,0.0,0.0
161,14.393953809727511,12.071674754105587,10.919230614448818,8.539377050944708,12.264935942776338,0.0,0.0
162,14.105439803501213,12.373089853553394,11.22565959498758,8.909132368148883,13.087094553952996,0.0,0.0
163,14.487246073569752,12.115652856421308,11.570165309251331,8.917838011474233,13.41806709307389,1.0,0.0
164,14.270350975518905,11.86514674655768,10.618816649173855,8.18228200497876,13.087239798414334,0.0,0.0
165,14.098799652848262,12.03003027477265,11.450851875640373,8.510104253303787,13.066764046033308,1.0,0.0
166,13.811123734219603,11.48607890603512,10.888489280958504,8.917427237555225,12.741533781006313,0.0,0.0
167,13.81976470438502,11.76828288629086,11.549025822569835,8.41523890464001,12.501801136652658,1.0,0.0
168,14.681044737621768,11.868094369621845,10.869217520333779,8.591251019735505,13.141343459516635,1.0,0.0
169,14.232332515947277,11.884729206113825,11.046448570353812,8.733487700611603,13.068405853886237,1.0,0.0
170,14.943069917320411,12.183111232293346,10.500352351477432,8.491023030103001,12.74600603855531,1.0,0.0
171,14.106693046796574,11.774799703910517,11.111442848643604,8.512247816931959,12.788862021218112,1.0,0.0
172,13.909696948800315,12.760155425141962,11.301653805848176,8.406745000997558,12.906745464535437,0.0,0.0
173,14.618410079016606,12.251060352650784,10.305560700923122,8.525967515719234,13.269806534490797,0.0,0.0
174,14.334945165918102,12.426398941583138,10.85877778464846,9.227265028585167,12.895537383487882,1.0,0.0
175,14.629153241672583,11.879911884308273,11.52815080943546,8.638757836385421,13.110311563571795,0.0,0.0
176,13.819736487279583,11.955165277898015,11.327594579493484,8.559905938853777,13.313924002461663,1.0,0.0
177,14.581191177910437,12.063365983349408,10.925294437619476,8.615528529094323,13.013650028477405,0.0,0.0
178,13.680104946929374,12.205505756034224,11.045773064324313,8.302379614562277,12.939659510063974,1.0,0.0
179,13.692091871118619,11.839141197702666,11.280613838920882,8.474702275741079,12.919438375921201,0.0,0.0
180,14.003787129353135,11.566261389771705,11.573632921640344,8.680685920201904,12.810444510299217,1.0,0.0
181,14.438107573233774,11.69700543317473,11.253454552604378,8.602261310894887,12.759909781681902,0.0,0.0
182,14.244030844046899,11.190420009048246,11.196652622195494,8.275868670590635,13.2180241238697,0.0,0.0
183,14.282562136661753,12.256259912655675,10.547769035516966,8.014811591182573,12.572330439081492,1.0,0.0
184,14.199661170142967,11.474873339973582,10.730553781759872,8.16779153999122,12.724118134141206,0.0,0.0
185,14.152809932956773,11.625355303256441,10.709163284107163,8.836100052962962,13.21679824407543,1.0,0.0
186,14.363761157555231,12.87353602499267,10.704679112227339,8.615057303774346,12.441543820878024,0.0,0.0
187,14.09021530454911,11.89641102707671,10.381019416447772,7.869858539345591,13.457170007115087,1.0,0.0
188,14.515068032627974,12.321637487475085,10.881620224860354,7.796163283941581,12.737268554716461,0.0,0.0
189,14.800403081004927,11.921724759147482,11.206015525306137,8.49429500891772,13.522247921797344,1.0,0.0
190,13.68573420216022,12.120384625764318,10.948606767421287,8.213201347928974,13.227002132839743,1.0,0.0
191,14.27534569151344,11.911701167506074,10.696273841637614,8.255936870234146,12.476348113221663,1.0,0.0
192,14.243426024739268,12.244326896558327,10.793688810884925,8.46526590125174,12.552022009711974,0.0,0.0
193,14.082390722179909,12.499572361023446,10.194635489448903,8.314976146782124,12.775487535367429,0.0,0.0
194,14.848137273415844,12.010413928773213,10.806768897157923,8.556507206124286,13.143096784197246,0.0,0.0
195,15.000010193514294,12.545249978457433,10.964865557967022,8.199709919981045,13.245998076197559,0.0,0.0
196,14.590785115318896,11.354958711276382,11.299793299630792,8.394619230084023,12.810073668708327,0.0,0.0
197,14.063763669267473,12.740467724451033,10.726583465158777,8.5052805756282,12.87138196291657,1.0,0.0
198,14.466870316401216,12.013705062691473,10.199377829167204,8.84659417680586,13.311218892116393,1.0,0.0
199,14.084331929609585,12.071290089798893,10.173075164641162,8.852430536941664,12.814222556583395,0.0,0.0
200,14.222969777943069,12.06506067274124,11.03113382862327,9.176557935619742,12.830439322124334,0.0,0.0
201,14.886274387115852,12.183916226645572,10.808709047764198,8.767580479307707,13.490484429201006,0.0,0.0
202,14.751257066537374,11.733095152545,11.451945868462287,8.395473319430675,12.66889876497639,0.0,0.0
203,14.887487171177588,12.32470891077074,11.38537960027575,7.9735748845367835,13.197210193575348,0.0,0.0
204,13.98412110595823,11.833583563117173,10.38010652012915,8.071354046967137,13.29841338676081,0.0,0.0
205,14.016078706467143,12.22739803549293,11.45290403771953,8.590579454562326,12.441085213355521,0.0,0.0
206,14.080614567000335,11.799472885044757,10.870199784066015,8.729687175157334,13.044652005196202,1.0,0.0
207,14.401719701511842,11.547467180694715,11.460666170321472,8.834213914521268,13.271117493294074,0.0,0.0
208,14.75600294701336,12.007994680648949,11.027086867903485,8.205018862699001,12.441461224541142,1.0,0.0
209,14.29730308293087,12.074248508309914,11.32877823349691,8.604531459134826,12.441133576107486,0.0,0.0
210,14.165869408549446,12.354749498073991,10.789126592865939,8.739970435501043,12.261029906863838,0.0,0.0
211,14.148829692440271,12.275225616348234,10.900374299191354,7.732496506645211,12.333258955761433,1.0,0.0
212,14.01106073336471,11.45226054645064,10.901735007558907,8.249255847297519,12.804995363290768,1.0,0.0
213,14.11913666018689,12.65044892870322,11.131803996467006,8.801544421441239,12.93796779079746,1.0,0.0
214,14.135573036732154,12.342267201206322,10.59516797646948,8.004089720419449,12.670561193843682,1.0,0.0
215,13.933971099398082,12.072785264730992,10.19378521057718,8.308636950306285,13.088271750080295,1.0,0.0
216,13.856445738886224,12.326832633177107,11.628045720863083,8.804553617337552,12.781842898245044,1.0,0.0
217,14.846671805005618,12.521475037468402,10.909685951490102,9.014354693778843,13.167225929427872,1.0,0.0
218,14.439507245222112,12.740469974433521,11.350587489129627,8.25087952871298,12.481172682354394,1.0,0.0
219,14.777189737659302,11.997874403607206,10.762387374106572,8.458690166121672,13.110296526582822,0.0,0.0
220,15.016038779278999,12.809888727535846,11.089771257089952,8.483938238735806,12.368461651027985,1.0,0.0
221,14.839318512761082,12.848304094478872,10.59740749019364,8.442393421982345,13.798852635324309,1.0,0.0
222,14.852211660193166,13.15221461419365,10.197805403426269,9.507663052629615,12.855125731688027,0.0,0.0
223,14.359611491923928,13.186916520143075,10.892506667379141,9.104892641025831,12.681622057620059,1.0,0.0
224,14.64767076238481,13.023705946419902,10.216031243178609,8.350932057031667,13.018406681939696,1.0,0.0
225,15.403855942217287,12.324703267991312,10.861748646119485,8.82286052300594,13.025130918699578,0.0,0.0
226,14.988929589817806,12.953847914723296,10.643505406044829,9.163051696585118,13.047377396209061,1.0,0.0
227,14.748587557627626,12.686165700304523,11.31507092880552,8.698784396910309,13.105625462648408,1.0,0.0
228,14.748279403179652,12.086342655354102,10.446220906117516,8.847124209022116,13.197892213221,1.0,0.0
229,14.518584511436332,12.860249140997052,10.862675077408086,8.389836861222921,12.680930674593895,1.0,0.0
230,14.805905645055919,11.934288456186396,10.9446497022969,8.776703602893456,13.234574196140253,1.0,0.0
231,15.31090427924441,13.001345783303151,10.200159327941815,8.886889341323192,13.064794300819479,1.0,0.0
232,15.19664899252333,12.354471120345236,10.607390769314652,9.256926691760201,12.470567566814239,1.0,0.0
233,15.06789450177999,12.80164347273965,10.697931878405923,8.179637358896043,13.503529063795373,1.0,0.0
234,15.425288780481798,12.495803572948146,10.520949627150552,8.597996332456582,12.973372027343942,1.0,0.0
235,14.636678860190218,12.789194746681908,10.506438048334006,9.417927642962178,12.67551764788802,0.0,0.0
236,14.707601090627932,12.636489786273186,10.63908466365482,8.221382989624376,12.885579486907139,0.0,0.0
237,14.89176853484701,12.906263961861402,10.702744719768042,8.761803396945211,12.564680836145914,1.0,0.0
238,14.887301414267096,13.314894581428293,10.480124617322195,8.935272141521063,12.406070257077573,1.0,0.0
239,14.66936413788846,13.098655440099913,10.768022379587288,9.289595175626138,13.529628606031915,1.0,0.0
240,14.611098546309632,13.341894762127954,11.185097832009648,9.112542385225577,13.07422272081304,1.0,0.0
241,14.934236572489395,12.67429821892753,10.585946907290882,8.944622663952693,12.701734686503215,1.0,0.0
242,14.097984272227528,12.435987113685732,10.727875611911951,8.563009934254408,13.00425062022303,0.0,0.0
243,14.923653380814082,12.712353379055184,11.36803201361802,8.54021591436058,13.14889428977772,1.0,0.0
244,14.869526401713667,13.133249457457708,10.531077393886607,8.98653129741878,12.736288421922346,1.0,0.0
245,14.41355394089738,12.88786423970811,10.67104951849278,8.77439715507957,13.245379375128445,0.0,0.0
246,15.16034731685586,12.588940687638042,10.446707255506992,8.637378966588654,12.670589707171796,0.0,0.0
247,14.655073517654056,12.698287292533262,10.408795226536693,8.90567242393538,13.236121812352911,0.0,0.0
248,15.106567384932454,12.499643966823752,10.651913444168962,9.116112748358857,12.82815395629341,0.0,0.0
249,15.18714481485416,12.949871271740566,11.182551897039161,8.604994379767977,13.527929853083469,1.0,0.0
250,15.275134887572069,12.590266906847626,10.513874956336025,8.852054367180822,12.46032241369874,1.0,0.0
251,14.962285047309209,12.678954990423026,10.647308730449371,8.879204104259093,12.735944993642077,0.0,0.0
252,14.999729586511663,12.882026623728374,10.908734499469118,8.738950047289043,12.665837121911135,1.0,0.0
253,15.152871336467099,12.851121543142803,11.366255815984683,8.886564362462797,13.281614627427546,0.0,0.0
254,15.194391069199751,12.485362617889564,10.422202265412528,9.484497485514371,12.726673972481692,0.0,0.0
255,15.467429892691598,12.541935555702391,10.811319914858315,8.91940111132369,12.84679142354176,0.0,0.0
256,14.53725291728664,13.006338203275776,10.604728414491975,9.196038553594631,13.370339959410808,0.0,0.0
257,15.002712408967376,12.664644524591678,11.274656395804408,9.489047326392312,12.769691441360935,1.0,0.0
258,14.584830361756314,12.70611343015815,10.614870391393099,8.782360599377851,13.613477960502975,1.0,0.0
259,14.775994161648578,12.831771393487069,10.962244834586452,9.24625254524868,12.818301920155974,1.0,0.0
260,15.246949433934962,12.436851570703585,10.450644434039427,9.568483715408028,13.171645217207724,0.0,0.0
261,15.064460482325412,13.032822557007695,10.468140949308758,8.998433480201124,12.754538310529854,0.0,0.0
262,14.777838739734884,12.367776941834801,10.98731533432765,9.340204542058867,12.98869721781998,1.0,0.0
263,14.80390482209518,12.656208156525025,11.24800757178815,9.05030820144891,12.85753907783664,1.0,0.0
264,15.21894915005989,12.797925704692942,10.943220666655243,8.475347260083941,12.936132440103673,1.0,0.0
265,14.826236143156478,12.295946844797175,10.289626354875749,8.222866287809664,12.770503986934548,0.0,0.0
266,14.588325539958465,12.484819329520548,11.00993049446138,9.20474471223429,12.701446458079017,0.0,0.0
267,14.572762304159493,12.78086551308641,10.93003738864392,8.343722954558059,13.027726726937646,0.0,0.0
268,15.211151264586924,13.310383827282248,11.038883417159724,8.986305536381233,13.350960521181362,1.0,0.0
269,14.582320322858434,12.962207941548224,10.878484629584571,9.278987252669488,12.85186253057993,0.0,0.0
270,14.68137861816278,12.81734336883687,10.278333800286424,8.534882496498918,13.286834374650176,1.0,0.0
271,15.447135451758353,12.445736123108162,11.122905696174291,8.820006353745846,12.60973984868117,1.0,0.0
272,15.445126508599097,12.422260869076299,10.383413430676601,8.595217742107613,13.492352767909106,0.0,0.0
273,15.092266948475208,13.122531846806341,10.822343284934389,9.02579219230272,12.945356795901384,1.0,0.0
274,15.043777508671655,12.703699739492274,10.118247548901698,8.510065068169475,13.447310449991777,0.0,0.0
275,14.961306985822404,12.663052269599048,10.821364624987973,8.917665884313415,12.891535401795721,0.0,0.0
276,15.018093383074596,13.131920286210981,10.69303725371036,9.530427739844534,13.489206280611205,1.0,0.0
277,14.710367653070845,12.245603785164318,10.62686764573712,8.522967748844055,13.415459717781017,1.0,0.0
